run_name	grating_value[um]	date_time	SAW_freq[Hz]	SAW_freq_error[Hz]	A[Wm^-2]	A_err[Wm^-2]	alpha[m^2s^-1]	alpha_err[m2s-1]	beta[s^0.5]	beta_err[s^0.5]	B[Wm^-2]	B_err[Wm^-2]	theta	theta_err	tau[s]	tau_err[s]	C[Wm^-2]	C_err[Wm^-2]
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-323.txt	2025_09_04_23:10:05	3.5217	7.30E+08	6049.2082	0.18492708	0.001815226	1.00E-05	3.31E-08	1.02E-05	3.91E-07	0.022124549	8.87E-05	-1.4968623	0.00398517	1.99E-08	NaN	0.001417043	1.82E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-324.txt	2025_09_04_23:11:05	3.5217	7.29E+08	5967.9549	0.18455288	0.001710043	9.90E-06	3.08E-08	9.12E-06	3.80E-07	0.022960683	8.72E-05	-1.4591674	0.003775435	1.92E-08	NaN	0.001061534	1.75E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-325.txt	2025_09_04_23:12:06	3.5217	7.29E+08	6725.7929	0.18326026	0.001810794	9.91E-06	3.29E-08	9.17E-06	4.05E-07	0.022871069	9.34E-05	-1.4944013	0.004057326	1.89E-08	NaN	0.001144031	1.85E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-326.txt	2025_09_04_23:13:06	3.5217	7.29E+08	5720.4134	0.18052958	0.001595968	9.88E-06	2.87E-08	6.94E-06	3.82E-07	0.023405711	8.26E-05	-1.442995	0.00350641	1.89E-08	NaN	0.001122342	1.64E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-327.txt	2025_09_04_23:14:06	3.5217	7.30E+08	5965.8738	0.1843076	0.001659395	9.90E-06	3.03E-08	1.03E-05	3.59E-07	0.022276593	8.50E-05	-1.494642	0.003789657	1.91E-08	NaN	0.000960511	1.70E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-328.txt	2025_09_04_23:15:06	3.5217	7.29E+08	6626.8426	0.17600084	0.001543319	9.98E-06	2.93E-08	9.48E-06	3.56E-07	0.021762801	8.40E-05	-1.39149	0.003835978	1.75E-08	NaN	0.000867788	1.55E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-329.txt	2025_09_04_23:16:06	3.5217	7.28E+08	7642.4695	0.1427244	0.002569186	9.74E-06	5.66E-08	4.26E-06	8.29E-07	0.00814262	0.000135054	-1.2077534	0.011279494	3.18E-08	6.93E-10	0.00138611	2.71E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-330.txt	2025_09_04_23:17:06	3.5217	7.26E+08	8340.187	0.11006096	0.000107433	9.63E-06	1.29E-08	1.77E-11	NaN	0.017142413	6.59E-05	-1.6096074	0.003844434	1.45E-08	NaN	0.000862445	9.49E-06
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-331.txt	2025_09_04_23:18:06	3.5217	7.25E+08	12541.903	0.086053755	0.000123008	9.94E-06	1.92E-08	3.21E-12	NaN	0.01300976	8.13E-05	-1.3926525	0.006291205	1.29E-08	NaN	0.000645109	1.03E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-332.txt	2025_09_04_23:19:06	3.5217	7.27E+08	22617.601	0.06344925	0.000133353	1.02E-05	2.85E-08	3.29E-13	NaN	0.01009501	9.66E-05	-1.3351106	0.009680223	1.14E-08	NaN	0.000713422	1.07E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-333.txt	2025_09_04_23:20:06	3.5217	7.30E+08	19087.242	0.046627173	0.000125061	1.07E-05	3.72E-08	2.29E-14	NaN	0.006296212	7.03E-05	-0.99306421	0.011271444	1.43E-08	NaN	0.001187816	9.55E-06
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-334.txt	2025_09_04_23:21:06	3.5217	7.31E+08	12660.751	0.042182015	0.000123266	1.06E-05	4.00E-08	1.66E-09	NaN	0.003817268	7.34E-05	-2.1811413	0.013022704	2.14E-08	5.14E-10	0.001272677	9.36E-06
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-335.txt	2025_09_04_23:22:07	3.5217	7.30E+08	17451.204	0.029426716	9.97E-05	1.09E-05	4.64E-08	4.24E-11	NaN	0.002123411	5.05E-05	-3.0814174	0.016154929	2.46E-08	7.37E-10	0.000891799	6.95E-06
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-336.txt	2025_09_04_23:23:07	3.5217	7.25E+08	20376.384	0.022917696	0.000102758	1.12E-05	6.21E-08	4.05E-09	NaN	0.001545134	4.59E-05	-2.7423099	0.020222348	2.81E-08	1.07E-09	0.000587046	6.93E-06
